,reference,sample,stratigraphic unit,lithology,trace element (ppm),cs_ppm,rb_ppm,ba_ppm,th_ppm,u_ppm,nb_ppm,ta_ppm,la_ppm,ce_ppm,pb_ppm,pr_ppm,sr_ppm,nd_ppm,zr_ppm,hf_ppm,sm_ppm,eu_ppm,ti_ppm,tb_ppm,y_ppm,tm_ppm,yb_ppm,gd_ppm,dy_ppm,ho_ppm,er_ppm,lu_ppm,major oxide (wt%),sio2,p2o5,tio2,al2o3,cao,na2o,k2o,fe2o3,feo,fe2o3t,feot,mno,mgo,"isotopic data (nd, sr and pb)",εnd,143nd/144ndi,206pb/204pbi,207pb/204pbi,208pb/204pbi,87sr/86sri,co_ppm,age,longitude,latitude
158,Cochrane (2013): Ecuador and Colombia,10RC59,Arquía,Amphibolite,,0.07666666666666667,0.45166666666666666,9.255,0.126,0.050666666666666665,1.9586666666666666,0.14133333333333334,3.3336666666666672,10.693666666666665,0.292,1.8463333333333332,148.60933333333335,10.200666666666669,91.62366666666667,2.385,3.7883333333333336,1.181,9583.229321980843,0.8493333333333334,34.84133333333333,0.5409999999999999,3.489333333333333,4.833333333333333,6.247,1.3226666666666667,3.7580000000000005,0.503,,50.26791,0.13818000000000003,1.59894,14.23254,10.916220000000001,2.52672,0.06909000000000001,11.06,,,,0.18,7.65,,9.378819483809586,0.5129771042706915,18.167617522060407,15.531524001190213,37.73378000557823,0.7038007317540597,38.72,112.0,-75.7895,4.273527777777778
159,Villagomez et al. (2011): Colombia,DV28,Arquía,Amphibolite,,0.4637551592701852,4.720275263249095,60.89432211837621,0.18492486789527854,1.312271005629796,3.13206261843287,0.20547370542019147,4.9652075942316065,15.572634196353528,6.639261065476728,2.669775663647949,140.55181176789873,15.26516722501386,134.80960739905626,3.5868163735162137,4.667476331539024,2.013606544251413,13043.529735536418,4.933124671076425,46.20634449960815,0.6824278557654931,,7.0322533830628755,8.435349385680096,1.9077475541573534,5.440978024130543,0.7060855223498376,,48.705416039345586,0.21664358125062735,2.1762832480176657,14.367408411121149,9.689876543209877,2.323994780688548,0.35450767841011743,11.97,,,,0.2,8.07,,,,,,,,36.92,112.0,-75.7895,4.273527777777778
160,Villagomez et al. (2011): Colombia,DV29,Arquía,Amphibolite,,1.0182977580347439,6.2628105031585415,299.7275953864278,1.2485548065291434,1.0376854238400484,4.566638263570124,0.27621120737849947,6.0927979692446455,13.699516941584628,12.350251528087599,1.8709957421409473,269.3514236239084,9.054559636060846,95.71452093136982,2.7651181617861895,2.492100577967236,0.9704863142164807,6785.0660629868935,2.996921389345461,24.589631664802862,0.4115587890378796,,3.0200782480706607,4.573002167288462,0.8919327386357617,2.4014480188221166,0.36607187987978224,,47.32640056022409,0.038375350140056025,1.1320728291316526,19.158893557422967,12.02107843137255,1.3623249299719888,0.32619047619047625,8.33,,,,0.28,8.56,,,,,,,,44.34,112.0,-75.7895,4.273527777777778
161,Villagomez et al. (2011): Colombia,DV90,Arquía,Amphibolite,,0.142688,1.328788681931646,33.913730290723244,0.29301666666666665,0.28170666666666666,3.4535135215380985,0.41784967736777306,2.810492137669934,6.820156671572899,0.46885671884415964,1.2112999931780033,94.26783298071716,5.11798682153607,39.704520557981944,1.0043323487086329,1.5158379764124013,0.6087767722248368,11480.966320883339,2.6235767385005144,17.20715760708534,0.31727309554521993,,3.204401139416804,3.421574488727296,0.7777532100405145,2.08672987838757,0.31713998459517606,,48.14605376236634,0.1678594983511542,1.9155730988308184,14.495161387029079,10.367792545218347,3.278197261916658,0.1481113220745478,12.16,,,,0.2,7.87,,,,,,,,38.07,112.0,-75.7895,4.273527777777778
162,Villagomez et al. (2011): Colombia,DV157,Arquía,Amphibolite,,0.08454059992166489,0.9177988755991312,12.24696220614608,0.2572377873580538,0.09881614939464987,2.505409179764984,0.16193781454011066,4.996630894478179,16.72800623869381,2.009621830883884,2.7921591943557384,69.412735264184,15.401583456539756,137.3264793742981,3.684216313169545,5.320228485558306,1.656249814258633,13353.679627243242,5.079123799297946,48.47240500736783,0.7437339818005837,,7.19568807917888,8.342553650372878,1.7894972556480784,5.1392484717923645,0.7237117301174529,,51.4635386631717,0.18898477669119873,2.2280310515172905,13.059842726081259,8.375009577578385,4.038306280875088,0.15914507510837786,12.9,,,,0.2,6.01,,,,,,,,34.64,112.0,-75.7895,4.273527777777778
163,Villagomez et al. (2011): Colombia,DV158,Arquía,Schist,,0.11906082460771393,1.535947400160256,15.705637913705848,0.175316280481944,0.09905384551190122,2.6200213326966697,0.14331149041780802,5.2046315212343615,17.478341075658033,0.5822557070151869,2.8805973467092945,130.10773512876634,15.979675714506635,136.94880321059998,3.5993227647822166,5.374739518155948,1.6803885004935772,13458.336944501929,5.202544260134393,49.70566239695366,0.7488713413763793,,7.229195822897672,8.30264919016066,1.8361296510861236,5.4209518219262165,0.7580209285705877,,46.899285642215716,0.20682171324790635,2.245492886691555,13.433562708102109,9.868350317828675,3.328844717990112,0.10833518312985572,13.69,,,,0.21,7.56,,,,,,,,45.13,112.0,-75.7895,4.273527777777778
164,Villagomez et al. (2011): Colombia,DV87,Arquía,Schist,,0.06991694369619368,0.5521175068923507,3.126395107344866,0.051956,0.04875666666666667,1.5454480227706913,0.06993874563206033,1.09149975405715,5.40101696181101,0.32883738713944743,1.1202524725485403,137.51346700854003,6.7909816595228465,32.55412081011071,1.1692104587748133,2.624643282435287,0.9758738181059204,11241.475980995432,2.27650016352607,22.085591579038965,0.2920025733350884,,3.4957198478139477,4.261597184431597,0.8190594380983232,2.5611702271906425,0.31563105660696067,,47.018026656057295,0.1767594987069823,1.8756146807240899,15.397716331808235,12.353524965187985,2.563012731251243,0.16693952655659441,12.2,,,,0.18,6.76,,,,,,,,37.36,112.0,-75.7895,4.273527777777778
165,Villagomez et al. (2011): Colombia,DV88,Arquía,Schist,,0.06450866483151789,0.4640208516320719,9.239383821943022,0.35172713515214404,0.10784065501251901,2.866076644056248,0.19574869029300448,4.224244812180765,12.910808138224759,0.5848587426209363,2.070416398487622,119.49007400212209,11.72866954570216,99.15765628170936,2.5989575698898,3.965362550300347,1.2937193823927162,9894.4301983281,3.5989549364545614,35.259767458480965,0.5358884529941008,,4.976177638140399,6.191136055185265,1.2168480736165854,3.951846372653518,0.5523811789604479,,49.29988370927318,0.1473984962406015,1.6508631578947368,14.572797994987468,10.268761904761904,3.242766917293233,0.0589593984962406,11.13,,,,0.18,7.42,,,,,,,,38.03,112.0,-75.7895,4.273527777777778
180,Litherland et al. (1994): Ecuador,AP01,Alao-Paute,Andesite,,,2,75,1,,2,,4,9,,,78,,56,,,,7012.382144869468,,25,,,,,,,,,56.33,0.34,1.17,15.52,4.71,4.3,0.11,,,11.14,,0.19,3.45,,,,,,,,20,163.7,-78.61099999999999,-2.057222222222222
181,Litherland et al. (1994): Ecuador,AP02,Alao-Paute,Andesite,,,3,90,,,2,,5,14,,,78,,56,,,,6892.512364615289,,25,,,,,,,,,58.92,0.3,1.15,14.87,3.3,4.85,0.23,,,10.6,,0.19,3.39,,,,,,,,21,163.7,-78.61099999999999,-2.057222222222222
182,Litherland et al. (1994): Ecuador,AP03,Alao-Paute,Basalt,,,52,554,4,,4,,12,36,,,589,,48,,,,5214.335441056784,,17,,,,,,,,,50.74,0.27,0.87,17.39,9.39,1.79,1.47,,,9.06,,0.17,6.42,,,,,,,,22,163.7,-78.61099999999999,-2.057222222222222
183,Litherland et al. (1994): Ecuador,AP04,Alao-Paute,Basalt,,,46,600,6,,6,,12,29,1,,338,,50,,,,5813.684342327679,,18,,,,,,,,,49.76,0.24,0.97,17.1,7.92,0.95,2.21,,,9.79,,0.11,8.29,,,,,,,,31,163.7,-78.61099999999999,-2.057222222222222
184,Litherland et al. (1994): Ecuador,AP05,Alao-Paute,Andesite,,,4,86,5,,6,,11,25,,,272,,56,,,,4974.595880548426,,14,,,,,,,,,54.75,0.2,0.83,16.59,7.36,3.52,0.17,,,7.91,,0.14,5.95,,,,,,,,22,163.7,-78.61099999999999,-2.057222222222222
185,Litherland et al. (1994): Ecuador,AP06,Alao-Paute,Basalt,,,2,43,,,2,,4,11,,,117,,60,,,,7312.056595504915,,21,,,,,,,,,51.43,0.14,1.22,16.58,7.61,4.87,0.11,,,11.54,,0.19,5.45,,,,,,,,30,163.7,-78.61099999999999,-2.057222222222222
186,Litherland et al. (1994): Ecuador,AP07,Alao-Paute,Basalt,,,3,115,1,2,2,,5,17,,,432,,28,,,,4794.791210167157,,13,,,,,,,,,48.44,0.25,0.8,16.95,11.87,2.51,0.36,,,10.95,,0.2,6.24,,,,,,,,32,163.7,-78.61099999999999,-2.057222222222222
187,Litherland et al. (1994): Ecuador,AP08,Alao-Paute,Andesite,,,1,40,1,,3,,6,20,,,164,,73,,,,8630.624178300883,,27,,,,,,,,,58.41,0.3,1.44,14.89,6.88,3.11,0.04,,,10.31,,0.18,3.11,,,,,,,,19,163.7,-78.61099999999999,-2.057222222222222
188,Litherland et al. (1994): Ecuador,AP09,Alao-Paute,Basalt,,,1,117,1, ,,,4,7,2,,126,,36,,,,4614.986539785889,,15,,,,,,,,,51.49,0.07,0.77,16.7,6.86,4.87,0.05,,,10.33,,0.22,6.48,,,,,,,,32,163.7,-78.61099999999999,-2.057222222222222
189,Litherland et al. (1994): Ecuador,AP10,Alao-Paute,Basalt,,,1,36,2,1,,,6,11,1,,215,,53,,,,6472.9681337256625,,19,,,,,,,,,51.32,0.13,1.08,15.99,9.12,4.8,0.09,,,8.87,,0.18,5.05,,,,,,,,31,163.7,-78.61099999999999,-2.057222222222222
190,Litherland et al. (1994): Ecuador,AP11,Alao-Paute,Basalt,,,14,204,6,1,4,,15,33,2,,271,,52,,,,4914.6609904213365,,16,,,,,,,,,51.93,0.25,0.82,16.06,8.33,1.12,0.72,,,9.38,,0.05,7.54,,,,,,,,29,163.7,-78.61099999999999,-2.057222222222222
191,Litherland et al. (1994): Ecuador,AP12,Alao-Paute,Basalt,,,36,623,1,1,2,,6,14,,,251,,28,,,,3176.5491767357416,,11,,,,,,,,,26.95,0.2,0.53,11.44,27.14,0.78,2.09,,,4.62,,0.2,3.73,,,,,,,,10,163.7,-78.61099999999999,-2.057222222222222
192,Litherland et al. (1994): Ecuador,AP13,Alao-Paute,Andesite,,,7,87,10,2,3,,21,50,1,,155,,96,,,,5813.684342327679,,25,,,,,,,,,57.82,0.38,0.97,15.25,14.07,0.39,0.2,,,5.19,,0.1,1.85,,,,,,,,8,163.7,-78.61099999999999,-2.057222222222222
193,Litherland et al. (1994): Ecuador,AP14,Alao-Paute,Basalt,,,12,95,1,1,2,,1,,3,,136,,30,,,,4435.181869404621,,12,,,,,,,,,46.33,0.08,0.74,14.38,9.41,1.75,0.74,,,8.85,,0.08,11.45,,,,,,,,37,163.7,-78.61099999999999,-2.057222222222222
194,Litherland et al. (1994): Ecuador,AP15,Alao-Paute,Basalt,,,4,39,,1,2,,5,8,3,,122,,33,,,,4614.986539785889,,14,,,,,,,,,52.07,0.1,0.77,15.11,5.22,1.6,0.24,,,8.83,,0.07,11.5,,,,,,,,35,163.7,-78.61099999999999,-2.057222222222222
195,Litherland et al. (1994): Ecuador,AP16,Alao-Paute,Basalt,,,14,246,4,1,3,,11,25,4,,261,,53,,,,4674.921429912979,,17,,,,,,,,,51.02,0.34,0.78,16.77,9.92,1.72,0.53,,,8.98,,0.13,6.26,,,,,,,,23,163.7,-78.61099999999999,-2.057222222222222
196,Litherland et al. (1994): Ecuador,AP17,Alao-Paute,Basalt,,,29,543,4,1,3,,12,26,,,227,,44,,,,5514.009891692231,,28,,,,,,,,,50.78,0.26,0.92,17.73,8.78,3.27,1.07,,,8.98,,0.18,4.66,,,,,,,,22,163.7,-78.61099999999999,-2.057222222222222
197,Litherland et al. (1994): Ecuador,AP18,Alao-Paute,Basalt,,,3,104,1,1,1,,4,8,,,48,,43,,,,4854.726100294247,,16,,,,,,,,,51.14,0.09,0.81,14.94,9.67,3.28,0.14,,,8.75,,0.16,8.65,,,,,,,,34,163.7,-78.61099999999999,-2.057222222222222
198,Litherland et al. (1994): Ecuador,AP19,Alao-Paute,Basalt,,,6,237,1,,2,,5,6,,,311,,40,,,,4674.921429912979,,16,,,,,,,,,49.9,0.11,0.78,14.68,12.11,1.54,0.36,,,8.95,,0.16,8.45,,,,, ,,,32,163.7,-78.61099999999999,-2.057222222222222
199,Litherland et al. (1994): Ecuador,AP20,Alao-Paute,Basalt,,,14,272,4,2,3,,12,21,,,257,,35,,,,4315.312089150441,,14,,,,,,,,,49.51,0.22,0.72,13.92,12.69,1,0.85,,,8.39,,0.15,10.07,,,,,,,,32,163.7,-78.61099999999999,-2.057222222222222
200,Cochrane (2013): Ecuador and Colombia,4PR149,Alao-Paute,Basalt,,3.18,6.92,46.67,0.16,0.07,1.72,0.1,2.15,6.81,8.65,0.83,139,5.02,37.93,1.1,1.65,0.73,4674.921429912979,0.47,17.67,0.28,1.92,2.11,2.97,0.69,1.79,0.29,,49.02,0.08,0.78,14.69,9.72,2.33,0.18,9.25,,,,0.23,9.98,,2.83,0.51264,,,,0.7098,29.87,163.7,-78.61099999999999,-2.057222222222222
201,Cochrane (2013): Ecuador and Colombia,9RC14,Alao-Paute,Dacite,,36.47,66.87,1416.67,10.16,3.07,4.54,0.31,20,34.7,6.1,3.65,256,14.2,82.63,2.33,2.83,0.83,2457.3304952106682,0.35,12.13,0.18,1.21,2.12,1.99,0.44,1.29,0.24,,60.33,0.15,0.41,15.14,5.02,1.9,2.28,4.6,,,,0.11,1.72,,2.81,0.51263,18.69,15.66,38.53,0.7039,8.01,163.7,-78.61099999999999,-2.057222222222222
204,Cochrane (2013): Ecuador and Colombia,09RC18,Alao-Paute,Metadacite,,2.23,30.4,749.33,5.77,1.89,6.64,0.39,23,48.7,3.33,6.01,28.97,27.2,226,5.78,6.47,1.41,2757.0049458461153,1.07,43.83,0.74,5.42,5.92,6.85,1.65,4.59,0.83,,67.11,0.1,0.46,14.36,1.12,4.86,2.36,5.2,,,,0.09,1.43,,3.23,0.51266,18.93,15.67,38.6,0.70332,3.76,163.7,-78.61099999999999,-2.057222222222222
205,Cochrane (2013): Ecuador and Colombia,09RC19,Alao-Paute,Metabasalt,,0.26,7.99,214,1.52,0.8,19,0.94,12.53,25.7,1.35,3.18,247.67,13.27,101.67,2.25,3.36,1.32,8151.145057284168,0.63,21.3,0.32,2.13,3.22,3.46,0.79,2.07,0.32,,45.33,0.26,1.36,16.36,13.97,2.14,0.59,6.8,,,,0.22,6.56,,6.99,0.51285,18.83,15.62,38.48,0.70436,29.87,163.7,-78.61099999999999,-2.057222222222222
206,Cochrane (2013): Ecuador and Colombia,9RC48,Alao-Paute,Basalt ,,0.76,17.83,380.67,3.06,0.79,2.01,0.1,11.5,23.77,1.31,2.94,246,12.7,36.67,1.01,2.79,0.76,3536.1585174982783,0.38,14.17,0.21,1.23,2.55,2.32,0.52,1.37,0.22,,47.36,0.18,0.59,13.14,14.33,1.23,0.87,6.46,,,,0.25,5.77,,-0.64,0.51246,,,,0.70412,25.27,163.7,-78.61099999999999,-2.057222222222222
207,Cochrane (2013): Ecuador and Colombia,9RC49,Alao-Paute,Basalt ,,0.03,0.66,14.27,1.76,0.56,4.83,0.28,8.84,20.73,5.47,2.72,164,12.73,103.67,2.64,3.62,1.24,8630.624178300883,0.77,26.93,0.42,2.84,3.96,4.62,0.98,2.71,0.43,,53.04,0.16,1.44,16.42,6.99,4.26,0.03,12.14,,,,0.2,4.13,,4.06,0.5127,19.43,15.73,39.18,0.70656,31.37,163.7,-78.61099999999999,-2.057222222222222
208,Cochrane (2013): Ecuador and Colombia,10RC21,Quebradagrande,Andesite,,0.48,12.51,498.62,2.41,1.02,3.93,0.26,10.96,20.99,4.77,2.54,447.35,11.33,79.07,1.82,2.58,0.91,3835.832968133726,0.42,14.24,0.21,1.26,2.38,2.43,0.54,1.37,0.21,,54.2,0.16,0.64,16.62,6,2.41,0.87,6.94,,,,0.05,6.38,,5.71,0.51279,18.57,15.59,38.23,0.70345,22.12,125.46666666666665,-75.53653703703704,4.999731481481481
209,Cochrane (2013): Ecuador and Colombia,10RC24,Quebradagrande,Basalt,,0.05,2.59,96.06,0.27,0.1,0.99,0.08,3.03,7.59,1.15,1.2,88.85,6.59,38.94,1.07,2.02,0.73,4614.986539785889,0.43,14.7,0.23,1.48,2.2,2.57,0.57,1.57,0.24,,53.67,0.12,0.77,16.11,9.29,4.67,0.25,7.99,,,,0.16,4.61,,7.63,0.51289,18.31,15.58,37.97,0.70397,23.28,125.46666666666665,-75.53653703703704,4.999731481481481
210,Cochrane (2013): Ecuador and Colombia,10RC31,Quebradagrande,Basaltic breccia,,1.66,0.99,708.3,1.06,0.31,11.93,0.79,12.96,28.09,1.22,3.41,154.52,16.27,106.87,2.59,3.84,1.37,10128.99643147812,0.64,18.1,0.24,1.58,3.76,3.35,0.75,1.7,0.21,,44.44,0.2,1.69,10.67,7.63,0.52,0,10.42,,,,0.14,13.18,,2.65,0.51263,,,,0.70812,51.07,125.46666666666665,-75.53653703703704,4.999731481481481
211,Cochrane (2013): Ecuador and Colombia,10RC33,Quebradagrande,Basalt,,0.76,12.55,378.43,1.08,0.42,2.63,0.16,5.63,11.57,3.38,1.57,245.48,7.73,42.04,1.08,2.13,0.73,4375.246979277531,0.36,14.9,0.25,1.6,2.24,2.56,0.56,1.59,0.25,,53.17,0.14,0.73,17.46,9.36,1.66,0.78,8.2,,,,0.14,3.93,,5.65,0.51279,18.73,15.63,38.52,0.70403,20.51,125.46666666666665,-75.53653703703704,4.999731481481481
212,Cochrane (2013): Ecuador and Colombia,10RC47,Quebradagrande,Andesite,,0.27,6.46,160.25,0.68,0.37,2.77,0.26,4.19,9.01,3.65,1.32,167.72,5.93,42.01,1.22,1.9,0.64,3476.2236273711887,0.37,14.59,0.24,1.57,2.02,2.5,0.56,1.58,0.25,,58.11,0.09,0.58,15.34,8.69,1.43,0.33,7.07,,,,0.13,3.85,,5.34,0.51277,18.74,15.67,38.59,0.70417,18.58,125.46666666666665,-75.53653703703704,4.999731481481481
213,Cochrane (2013): Ecuador and Colombia,10RC49,Quebradagrande,Basalt ,,0.04,0.6,36.18,1.26,0.46,0.88,0.06,6.95,13.91,4.39,2.13,473.08,10.75,57.03,1.69,3.41,1.22,5394.140111438052,0.67,26.87,0.44,3.07,3.96,4.41,1,2.78,0.44,,55.67,0.12,0.9,14.67,10.35,0.35,0.01,11.21,,,,0.26,2.99,,4.71,0.51274,18.7,15.65,38.54,0.70488,19.86,125.46666666666665,-75.53653703703704,4.999731481481481
214,Cochrane (2013): Ecuador and Colombia,10RC52,Quebradagrande,Diabase,,1.25,6.13,130.9,0.23,0.12,2.93,0.24,6.64,14.83,1.93,2.02,168.14,9.95,77.64,2.22,3.06,1.2,6592.837913979842,0.61,23.09,0.35,2.53,3.54,3.81,0.89,2.32,0.33,,52.02,0.12,1.1,15.67,10.51,1.69,0.2,9.17,,,,0.16,7.84,,2.59,0.51263,18.62,15.67,38.55,0.70562,35.52,125.46666666666665,-75.53653703703704,4.999731481481481
215,Cochrane (2013): Ecuador and Colombia,10RC54,Quebradagrande,Basalt,,,1.6,,3, ,3.5,,,,,,119,7,68,,,,8330.949727665435,,30.8,,,,,,,,,48.87,0.12,1.39,15.51,12.57,1.95,0.08,10.1,,,,0.18,7.11,,10.49,0.51303,,,,0.70342,42,125.46666666666665,-75.53653703703704,4.999731481481481
216,Villagomez et al. (2011): Colombia,DV43,Quebradagrande,Gabbro,,0.22600046335805793,1.2702815610781981,8.068937139917002,0.10332106342561463,0.03706585495961127,1.7381651089067562,0.15639540144817513,2.9298033422018226,10.03628379522469,1.1602578793849907,1.55420691601989,99.01171349185461,9.342721061737059,87.94689034209959,2.508488954276619,3.3251613008524483,0.9011288499263964,9126.407403651683,0.8709168246486038,33.61398798839886,0.5434193091628998,3.5739248113636193,4.850159184678183,6.03114355217837,1.2262830034520042,3.5879223217226155,0.5289303108148026,,50.45475156825649,0.12689335855819972,1.5227203026983969,13.66543861395997,9.702461415911579,3.367554515582993,0.0878492482325998,11.56,,,,0.21,7.3,,,,,,,,38.05,125.46666666666665,-75.53653703703704,4.999731481481481
217,Villagomez et al. (2011): Colombia,DV48,Quebradagrande,Gabbro,,0.12822864290028316,2.182350740420882,12.455005813733052,0.19266681483722192,0.24071137548139818,3.0874343048873745,0.20492838107474443,5.4636223942774675,16.120939193585873,0.9676479670971609,2.6613347750431617,281.87586203564865,14.250362943877256,135.28463388565982,3.671920863494263,4.922561830680846,1.6231932972790963,8779.752946313862,1.0366178758842086,44.78656471534234,0.8520400315873884,4.7695333834705815,6.352583197072115,7.674594562855273,1.8484633119506828,4.96449573345599,0.7299904241420293,,46.188017955112215,0.08848279301745636,1.4648817955112219,15.228871820448878,14.009775561097257,2.182575561097257,0.03932568578553616,10.14,,,,0.16,8.99,,,,,,,,43.08,125.46666666666665,-75.53653703703704,4.999731481481481
218,Villagomez et al. (2011): Colombia,DV159,Quebradagrande,Andesite,,1.8534307216537635,49.08845246736386,1133.104732565603,5.260222470033958,2.162578163113299,4.808145453792311,0.29082488741210905,20.847588800177853,37.61710199696842,10.549058647533869,5.096444739694859,597.4044682937987,20.099879253734624,119.65339479323984,3.1873042447887188,4.605106293628375,1.2335953180389885,4588.93156990707,0.5380106450774605,20.278029478245863,0.2692837451809205,1.774528513815583,3.9201013840541363,3.1175894914932094,0.6650297452563035,1.8624786603132597,0.28141865259729804,,60.39707833450953,0.23864502470007057,0.7656527875793931,17.16255469301341,5.369513055751588,4.21606210303458,1.849498941425547,5.63,,,,0.08,2.91,,,,,,,,13.05,125.46666666666665,-75.53653703703704,4.999731481481481
219,Villagomez et al. (2011): Colombia,DV171,Quebradagrande,Andesite,,0.3752908387955565,12.547998350910314,761.7270177395784,2.5432176831996673,1.1903629781998228,9.70751240111201,0.5919138683718687,16.788710742116017,35.68116762462625,3.6957644306604505,4.490503640770622,655.6516678024469,18.40517921853718,127.21004566212675,3.26879404521982,3.8982534774499267,1.1654808833111268,4200.927178905878,0.47212626351111336,11.943074320420928,0.21647756901883905,1.2545421609388236,3.27097778660616,2.4189259077324095,0.49665782066092695,1.210461779245848,0.21573855715356985,,58.86713666599476,0.1946986494658335,0.7009151380770006,17.78572162870389,3.9037079217899615,5.850694416448297,1.080577504535376,5.05,,,,0.08,3.07,,,,,,,,14.62,125.46666666666665,-75.53653703703704,4.999731481481481
220,Villagomez et al. (2011): Colombia,DV173,Quebradagrande,Basalt,,0.49979294112037503,22.049299309746043,912.537838766059,0.15079711940474128,0.19469080843397404,2.231128382817511,0.1460747939862788,3.9629676315643407,12.22743946885422,0.7212232234198552,2.088545012658614,241.16948410720488,11.019033197798743,97.85083347901457,2.7034304624516765,3.7401740399060315,1.3990890232387294,9768.047561307729,0.9671243096577098,37.30338567336871,0.5975189280287406,3.7208802481476457,5.399801994477276,6.210219107313352,1.3982309328521285,4.101894911908569,0.5674744830573547,,48.1975425349844,0.1715554213228632,1.6297765025672002,14.19144568609685,8.78744991442666,3.107059297291855,0.9244931037954294,11.26,,,,0.19,6.18,,,,,,,,39.97,125.46666666666665,-75.53653703703704,4.999731481481481
221,Villagomez et al. (2011): Colombia,DV174,Quebradagrande,Andesite,,0.2690205538777758,14.523876307882327,522.2715339370126,2.6302516633582553,1.1546681169138486,10.533292144684989,0.5603083575776987,18.609355389813576,40.09594884882846,5.657877175488378,5.005343414713941,466.31162854622704,20.712289223430275,138.26165464306072,3.360947598064859,4.424456007354094,1.4210047429459844,4408.914668288545,0.43143789729796156,13.41303266153957,0.20543719849958877,1.3501532209408822,3.6281084296738215,2.4119722766228704,0.45241217114305926,1.2548642096751765,0.20932122476290793,,57.57877834895675,0.21017639350871886,0.735617377280516,17.062501763935085,3.496570910190505,6.03779457715956,0.9935611329503073,5.42,,,,0.08,3.16,,,,,,,,14.12,125.46666666666665,-75.53653703703704,4.999731481481481
222,Villagomez et al. (2011): Colombia,DV175,Quebradagrande,Andesite,,0.4999933640669159,35.377612651498204,1243.063706783974,2.4956593375857623,1.177531023985362,10.362721159770786,0.49929580532036116,16.29019986271331,36.445770874176425,2.733869832838318,4.732231149630017,1012.343863888325,20.239012122261666,136.7412244777543,3.3517166812014634,4.511628412792732,1.5072737298120489,5195.950245629689,0.5416981155898724,16.921979039130633,0.2175908575700195,1.4308227972600134,3.99048144765551,2.85836877012335,0.5802911758878304,1.595283038144374,0.21888157652160486,,51.052690017159584,0.2119168264863228,0.8669324719895024,18.012930251337437,5.452041990511759,3.2847108105380034,2.697123246189563,7.67,,,,0.12,6,,,,,,,,30.38,125.46666666666665,-75.53653703703704,4.999731481481481
223,Villagomez et al. (2011): Colombia,DV176,Quebradagrande,Diorite,,0.22388061481720667,15.942284543944693,243.13431494416955,3.834210118657845,1.3754624320143767,17.14327149199758,0.9754759522931201,20.03339415908186,36.090040685921615,2.876812533626461,3.766761581247804,517.6827246722959,13.351228684630719,109.65408768691599,2.8801495789110976,2.2031131105101167,0.6650562353069392,2524.8792246463645,0.23189934660251169,7.7603396694460685,0.11923929537302735,0.7449944434847958,1.982728573660139,1.333428633490028,0.2977685923813105,0.7666783398035492,0.11575874714467109,,64.90502512562814,0.166548743718593,0.42127035175879396,17.223099497487436,2.125945728643216,6.270070351758794,0.940510552763819,2.97,,,,0.06,2.39,,,,,,,,8.83,125.46666666666665,-75.47444444444444,5.454444444444444
224,Villagomez et al. (2011): Colombia,DV178,Quebradagrande,Basalt,,1.4691158286091426,21.854053901494733,296.1814942488277,3.601758798656436,1.325710531829766,2.569471387134486,0.16026581914635105,13.817372153556827,29.9867017068966,8.245953457760532,3.8573334261047947,1868.4400623943409,17.01807655616379,69.98901405403697,1.9890342560430547,3.7717176545200517,1.0934651467889591,3737.294612386271,0.49555316587351417,16.791366548548087,0.2469010147757574,1.739017440111181,3.1495572214769614,2.726945892951731,0.5990988092701636,1.657640061294823,0.25664408588153426,,51.63069344907641,0.39332189361057834,0.6235590996265267,17.82419703240133,9.967352377107096,2.0433552033915414,1.122406379327748,7.96,,,,0.16,3.3,,,,,,,,19.19,125.46666666666665,-75.53653703703704,4.999731481481481
225,Nivea et al. (2006): Colombia,QBG95-1,Quebradagrande,Basalt,,,7,212,4.2,,0.7,,8.6,18.7,8.5,,268.5,13,63.1,,,,,,17.6,,,,,,,,,52.03,0.29,0.66,20.77,10.83,2.96,0.3,,,9.33,,0.18,3.33,,,,,,,,,125.46666666666665,-75.53653703703704,4.999731481481481
226,Nivea et al. (2006): Colombia,QBG95-3,Quebradagrande,Basalt,,,28.2,553.8,3.3,,1,,9.4,22.8,4.7,,483.5,15.1,86.7,,,,,,17.3,,,,,,,,,52.48,0.25,0.78,17.11,8.57,3.04,1.29,,,,,0.16,5.13,,,,,,,,,125.46666666666665,-75.53653703703704,4.999731481481481
227,Nivea et al. (2006): Colombia,AN1410A,Quebradagrande,Basalt,,,4,122.5,0.4,,1,,1.9,8.7,3.1,,261.6,6.5,46,,,,,,17.9,,,,,,,,,49.29,0.1,1.05,19.59,8.33,0.74,0.38,,,,,0.08,7.16,,,,,,,,,125.46666666666665,-75.53653703703704,4.999731481481481
228,Nivea et al. (2006): Colombia,AN1425,Quebradagrande,Basalt,,,8.3,209.2,0.4,,2.5,,2.2,7.9,4.4,,336.5,4.6,19.4,,,,,,11.4,,,,,,,,,53.54,0.08,0.6,16.8,7.31,1.33,0.4,,,,,0.14,7.93,,,,,,,,,125.46666666666665,-75.53653703703704,4.999731481481481
